Date,CM,RY,MFC,BB,AC,WFG,PUMA,BNS,CSU,CNR
2017-06-21,-0.006522593,-0.005133069,-0.021237567,-0.003522371,-0.007569119,-0.000506593,0,0.00177399,0.008034676,-0.000282978
2017-06-22,0.015247396,0.00790216,-0.007604744,0.033995643,0.01392936,0.012253539,-0.15415068,0.008822576,0.013159928,-0.003213052
2017-06-23,0.002984267,0.001063064,0.0012715,-0.131000978,-0.011011412,-0.001002618,0.15415068,-0.003016063,0.004446774,0.008858006
2017-06-26,-0.011754389,-0.001382432,-0.003394187,0.055212509,-0.002333665,0.001503587,0,-0.000881321,-0.000308701,0.003932634
2017-06-27,0.001048276,0.001169918,0.007620785,-0.033673215,-0.007034085,0.012443319,0,-0.002649137,-0.023806821,-0.002151644
2017-06-28,0.01305966,0.010150297,0.015484811,0.015855372,0.0174931,0.025556593,-0.15415068,0.005290957,-0.014094147,0.007928606
2017-06-29,-0.003956568,-0.003794298,0.016883301,-0.025798092,0.002309528,-0.000964732,0.15415068,0.007880566,-0.002658082,-0.020462392
2017-06-30,-0.00520551,-0.005718619,-0.007377447,-0.003850602,0.002304091,-0.012627587,-0.15415068,-0.00485924,-0.00775323,-0.00218367
2017-07-04,0.007185751,0.000212461,-0.005361921,-0.017906278,-0.003458159,0.007628194,0.15415068,-0.002566959,-0.023595399,-0.005431746
2017-07-05,0,0.008247801,0.014779154,0.007045039,0.001154068,0.002422064,0,0.010991628,0.007937238,0.014231526
2017-07-06,0.001976327,0.001788649,0.011747713,-0.018103603,0.10189436,-0.027304691,0,-0.002927607,-0.011869228,-0.005384029
2017-07-07,-0.002824583,-0.00042075,0.007222955,0.012628424,0.02824316,-0.020091144,0,-0.001276053,0.008524573,0.003498258
2017-07-10,0.000376894,-0.00199969,-0.003604683,-0.003142186,0.030909788,0.025546136,0,0.001913102,-0.009934591,0.004896146
2017-07-11,0.003669066,0.001263699,-0.004423809,0.010954726,0.018964779,0.005097415,-0.15415068,0.000382229,-0.000470196,0.002813499
2017-07-12,0.008602355,-0.001263699,-0.00282549,-0.018853661,0.00192488,0.023984221,0,0.001272763,-0.001595276,-9.34965E-05
2017-07-13,0.005570504,0.002105002,0.0192158,-0.002381899,0.001921278,0.000480277,0,-0.001017981,0.003263717,-0.006578414
2017-07-14,0.001387843,0.001576083,0.00039668,0.001588563,-0.011097773,0.0063818,0,-0.001529245,-0.007072127,-0.001321057
2017-07-17,-0.002406905,-0.000945308,-0.00516611,0.001586043,-0.026052149,0.00649916,0,-0.002297868,0.004264193,-0.00198454
2017-07-18,-0.002969976,-0.005056828,-0.005994229,-0.012759344,0.005958359,0.011936564,0.15415068,-0.003200523,0.006060751,-0.001041001
2017-07-19,0.012470535,0.002426357,0.013930815,0.025357936,-0.014460536,0.015645885,0,0.002944764,0.0038146,-0.015844582
2017-07-20,0.002384354,0.003155981,0.000394941,-0.000782779,-0.001507967,-0.004776284,0,0.001277825,-0.000135707,-0.006951308
2017-07-21,-0.008738574,-0.004843596,-0.002373176,-0.015785647,-0.042122305,-0.012275561,0,-0.006790207,-0.001114227,-0.003493821
2017-07-24,-0.004723033,-0.002239237,0.007889677,0.003969835,-0.002100789,0.002342373,0,0.004616856,0.027272923,-0.012029804
2017-07-25,-0.001858167,0.002345746,0.013271173,-0.012759344,0.013577284,-0.00704407,0,-0.000895908,0.008438862,-0.001772848
2017-07-26,-0.003540103,-0.006839649,-0.01602578,-0.012924251,-0.01620961,-0.015992525,0,-0.007843186,0.012626435,-0.024446375
2017-07-27,0.000839525,-0.000321767,0.005893024,-0.006525309,-0.009001915,0.049663571,0,0.00206319,-0.03590993,-0.00101041
2017-07-28,0.003072425,-0.004838973,-0.00353156,-0.009042396,0.012685265,0.014475571,0,-0.001160125,-0.002995629,-0.004966782
2017-07-31,0.006024585,0.002583864,0.009389635,-0.035297782,0.040653861,-0.008267558,0,0.001675251,0.002474788,0.001117027
2017-08-01,-0.001479793,0.004183996,0.00233375,0.018644608,0.091957939,0.010809456,0,0.001286868,0.012340318,0.012708234
2017-08-02,0.002495636,0.007679468,0.006582894,0.001677853,-0.040362167,0.015556735,0,0.005258011,0.035012798,0.011954739
2017-08-03,-0.000369134,-0.001701438,-0.008138016,-0.006728369,0.02926122,-0.009156321,0,-0.002305114,-0.010807757,-0.007853903
2017-08-04,0.001660406,0.005942316,0.006979557,0.008403411,0.00787588,0.005178982,0,0.002944571,0.001749778,0.001794865
2017-08-08,0.007439996,0.002008064,0.00193002,-0.046241115,0.011926747,0.011447369,0,-0.001535126,-0.00311405,0.011293962
2017-08-09,-0.007163094,-0.004126411,-0.011246857,-0.003511856,0.00953032,-0.008941197,0,-0.00153767,-0.006663065,0.00137841
2017-08-10,-0.014201746,-0.015384707,-0.048341945,-0.023132704,-0.016393719,-0.024291276,0,-0.011736763,-0.01026843,-0.008992949
2017-08-11,-0.001965336,-0.003991774,0.018252454,0.002696631,0.015037877,-0.012141948,0,-0.005594245,0.013951489,0.001289905
2017-08-14,0.008302072,0.011072524,0.00840527,0.023071121,0.035543456,-0.03385389,0,0.010382957,0.014839655,0.013685583
2017-08-15,-0.00111544,-0.002247495,0.00199073,-0.014134511,-0.000873406,0.004412663,0,0.003994696,-0.007156335,-0.001565513
2017-08-16,-0.00447385,-0.003972489,0.012648587,-0.008039347,-0.005695481,-0.00646823,0,-0.004252851,0.002243825,-0.007076948
2017-08-17,-0.003556215,-0.004960541,-0.006304376,-0.00900907,-0.003962145,-0.025326018,0,-0.000387637,0.009475941,-0.001678246
2017-08-18,0.002528115,-0.002706201,-0.023995464,-0.011834458,-0.009751806,0.005019896,0,-0.004013314,-0.007750293,-0.012027562
2017-08-21,-0.002059272,-0.001953067,-0.001634032,-0.011976191,0.018972464,-0.006969686,0,0.000648602,0.003612675,-0.000900306
2017-08-22,-0.002251599,-0.000651903,0.001634032,0.022905262,0.006968756,0.015494033,0,-0.00051888,-0.013652317,0.006186576
2017-08-23,0.010463756,0.010809657,0.002445887,0.001809955,0.03748305,0.003676882,0,0.001684804,0.020233121,-0.007187947
2017-08-24,-0.019046523,-0.000968243,0.014150257,0.013471241,-0.028409797,0.004934347,0,0.003489956,-0.019384066,-0.001805193
2017-08-25,0.003309953,0.003545118,-0.005232296,-0.000892459,0.001718995,-0.003499381,0.133531393,0.001804723,-0.0173207,-0.003116363
2017-08-28,-0.004447303,-0.002254589,-0.007290467,0.00445435,-0.012095223,-0.003671478,0,-0.005683108,0.007957775,-0.002217188
2017-08-29,-0.008667071,-0.002151873,-0.001627494,0.006202944,0.006929434,0.019165896,0,0.001682517,-0.008469833,0.00362605
2017-08-30,0.006483475,-0.005291766,0.001627494,0.008795131,0.005165788,0.006411957,0,0.005030552,0.004061769,0.011794203
2017-08-31,-0.002950653,0.00356696,-0.002849745,0.013049337,0.0021445,0.009927025,0,-0.000385873,0.012360495,0.005746431
2017-09-01,-0.001144375,-0.006169092,0.004880065,-0.020079243,-0.004293695,-0.00619283,0.117783036,0,-0.004503428,-0.006243572
2017-09-05,-0.006606495,-0.014654874,-0.02630626,-0.016000341,-0.02571508,-0.009675524,0,-0.013477144,-0.009316452,-0.011699524
2017-09-06,0.008418083,0.001321077,-0.003755611,-0.009000961,-0.014228786,0.00827679,-0.117783036,-0.001305389,-0.006621959,-0.002013462
2017-09-07,-0.001525284,-0.004742096,-0.015589105,-0.000904568,0.019512814,-0.021854658,0.117783036,-0.007210771,0.002539707,-0.001185117
2017-09-08,0.003808724,0.000773645,0.003391134,-0.010004631,-0.030771659,0.015144818,-0.117783036,0.001708844,-0.004202277,0.002328074
2017-09-11,0.007763177,0.005837128,0.013033596,0.013618004,0.017063683,0.03265334,-0.133531393,0.006546546,0.003277904,0.003531864
2017-09-12,0.006298346,0.008311466,0.014514298,0.019643489,0.04696524,0.002421568,0.133531393,0.005206228,0.0112659,0.003921045
2017-09-13,0.003834725,0.003587721,0,-0.012455677,0.002121749,0.007230125,0,-0.000259483,-0.00734031,-0.016184868
2017-09-14,0.002796488,-0.000542856,0.004927997,0.011571113,0.009282725,0.016817018,0,0.002463973,0.002628073,0.005897214
2017-09-15,-0.001397306,-0.001412639,-0.005751855,-0.00177148,0.019959166,-0.002216138,0,-0.002594247,0.006507559,0.009384014
2017-09-18,-0.000559212,0.002172513,-0.004542799,0.007947062,-0.026701669,-0.002369197,0,0.001946363,-0.003110156,0.009197433
2017-09-19,0.00437414,0.008749678,0.00495484,-0.015957785,-0.013623029,0.029508142,0,0.002201171,0.009705319,0.002484714
2017-09-20,0.002967509,0.007607093,0.006567848,0.082308647,0.102183593,0.023895812,0,0.008114866,-0.006145413,0.003566906
2017-09-21,0.006460376,0.005747053,0.006118972,-0.02584554,0.021440331,0.022237975,0,0.017548764,-0.013727711,0.007881949
2017-09-22,0.006510595,0.001802514,0.004867858,-0.050227007,0.041185565,-0.004269927,0,0.004904139,-0.008446989,-0.008178383
2017-09-25,0.005741573,0.000529633,0.006052205,0.004430667,-0.075871123,-0.01084255,0,-0.000376397,0.003124419,-0.001683329
2017-09-26,-0.001000253,0.000423315,-0.003626751,-0.001769912,0.001567438,0.004740679,0,-0.00553679,0.007085428,0.004745718
2017-09-27,0.00266622,0.01000376,0.023539854,0.021034956,0.036143841,0.009001307,0,0.009669177,0.007152075,0.021661479
2017-09-28,0.001742866,0.005120983,-0.005535897,0.119997023,0.004897392,0.000551082,0,0.000749729,-0.01158034,-0.002125633
2017-09-29,0.000550032,0.006338592,0.003562101,0.070530151,-0.014002158,-0.008023344,0,0.001497184,0.003679236,0
2017-10-02,0.007573969,0.005475053,0.000790125,0.018466434,0.005321145,0.001110361,0,0.02054978,0.015726047,-0.00213066
2017-10-03,0.007155982,0.007798961,-0.002767289,-0.022057102,0.003028012,0.005534297,0,0.005612692,0.004991065,-0.010524148
2017-10-04,0.000270859,-0.000920503,0.003162144,-0.005772022,-0.015616391,-0.00290184,0,0.003724486,0.007197231,-0.007374438
2017-10-05,0.003063139,0.004593583,0.003545261,0.002890175,0.0257688,0.025546362,0,0.003710319,0.012605721,0.000592111
2017-10-06,-0.000449665,-0.000815395,0,0.002162163,-0.001497529,0.000539645,0,-0.005570927,0.000761414,-0.004250216
2017-10-10,0.004131591,0.002240111,0.019470973,0.022072808,0.020030306,0.026735683,0,0.003346522,0.011631523,0.000198166
2017-10-11,0.006254234,0.005072031,-0.000771365,0,0.025023971,-0.006188301,0,0.00012377,0.002657787,-0.000198166
2017-10-12,-0.004016184,-0.002735556,-0.007360269,0.009810871,-0.005747142,-0.007689461,0.117783036,-0.007700179,0.001901688,-0.001685076
2017-10-13,0.004283546,0.005262105,0.006587995,0.008333382,-0.002163686,0.000133453,-0.117783036,0.006214449,0.005325753,0.001585945
2017-10-16,-0.000267363,0.002016486,0.004239625,-0.016033805,-0.00943061,-0.007882166,0.117783036,0.000247763,0.021725167,-0.004765892
2017-10-17,0,0.005023323,-0.001924799,-0.00776018,-0.013575736,0.010539871,0,-0.000123923,-0.003786945,-0.000896453
2017-10-18,0.005064333,0.002902333,-0.003474357,-0.006394338,-0.019396394,-0.004522281,0,-0.00086767,0.011036554,0.006652603
2017-10-19,-0.000975343,0.007466772,0.004629764,-0.000713013,0.006382601,0.000266022,0,0.003342082,0.003772304,0.015612377
2017-10-20,-0.00133151,0.004058583,0.001538504,0,-0.019652862,-0.0042738,0,0.000370979,0.004157068,0.003306975
2017-10-23,0.000799025,0.001874996,-0.0023088,-0.007158227,0.005329247,0.03006159,0,0.003821971,0.002045351,0.004553665
2017-10-24,0.011823279,0.006682548,0.002692875,0.005016134,0,0.044705645,0,0.009187367,0.000928233,0.019243165
2017-10-25,-0.002723041,-0.009233077,-0.001922578,-0.014399097,-0.012992158,-0.005854561,0,0.00292233,0.000609822,-0.011443823
2017-10-26,-0.004760503,0.007551583,0.000769392,0.001449276,0.045120472,-0.000749809,0,0.004245847,0.004217229,0.002681986
2017-10-27,0.000971541,0.001483766,-0.001924799,-0.006538345,-0.034408778,-0.024171137,-0.117783036,0.003143171,-0.023722252,-0.00306596
2017-10-30,0.002469015,-0.002275954,0,0.035794802,-0.031699678,-0.001666308,0,0.000120699,-0.001663136,-0.000575706
2017-10-31,8.77571E-05,-0.000693694,-0.000385676,-0.007057192,0.003920037,0.006776953,0.318453731,0.004935112,-0.006816119,-0.00336585
2017-11-01,0,-0.001090999,0.012641486,-0.018585238,-0.05881675,-0.011793244,-0.09531018,-0.002284167,-0.011841361,-0.008221381
2017-11-02,0.001408199,0.005542127,0.009471692,-0.0108815,0.012781044,0.018777908,0,0.006717085,0.018359743,-0.000680602
2017-11-03,0.003423642,0.000986498,0.002636137,0.021645867,0.019473192,-0.004184883,0,0,-0.00431398,-0.004382925
2017-11-06,0.00428482,-0.000295984,-0.00339059,-0.002143624,-0.036412246,-0.008678955,0,0.000239248,-0.013618626,-0.002835095
2017-11-07,0.000436047,-0.000394426,0.001508286,-0.008620743,0.003742986,0.020302447,0,0.000836269,0.006771063,0.003127905
2017-11-08,-0.000436047,-0.002865531,-0.006047047,-0.005063302,-0.010012599,0.01792686,0,0.000238799,-0.012492464,-0.00166064
2017-11-09,-0.004197128,-0.003667719,0.040488481,-0.010937039,-0.018193859,0.007252879,-0.105360516,-0.002031705,0.002464017,-0.000977989
2017-11-10,-0.005976457,-0.008478067,-0.020596702,0.00438918,-0.028146478,0.007929954,0,-0.004917054,0.006600723,0.004588351
2017-11-13,-0.003797933,0.002001316,-0.002977181,-0.006591016,-0.010152327,-0.00401824,0,0.000240696,0.013505829,-0.003805719
2017-11-14,-0.003190567,-0.001000011,-0.004856801,-0.028317839,0.02107185,0.006567294,0,-0.000721489,-0.010721802,-0.001565459
2017-11-15,0.001419196,-0.000199807,0.004856801,-0.00151286,0.022337741,-0.013177391,0,0.001081917,0.010762544,-0.002451095
2017-11-16,0.012071214,0.006185625,0.001117734,0.003023434,0.021018007,0.005267189,0,0.009089897,0.004542365,0.001961184
2017-11-17,0.008025158,0.003475106,0.002602862,-0.006815627,0.016911106,0.010452461,0,0.007118145,-0.001485145,-0.00215786
2017-11-20,-8.6945E-05,0.00118878,0.001308554,-0.004569696,0.021445248,-0.016825457,0,0.003304636,0.009170891,-0.000294427
2017-11-21,-0.002697164,-0.000891431,0.00818743,0.02785276,0.002399081,0.01634148,0,-0.008876197,0.013164338,0.001570069
2017-11-22,-0.000522803,0.004054511,-0.005575046,0.011808255,0.000399201,-0.025606011,0,-0.001427676,0.00458648,-0.008765458
2017-11-23,-0.001395745,-0.003064105,-0.002612383,-0.006624978,-0.00480189,0.001239876,0.105360516,-0.002264398,0.002010063,0.003555009
2017-11-24,0.004702657,0.000395802,0.00521776,0.005891033,-0.014545711,0.013053044,-0.105360516,-0.000954943,0.019210867,0.002559377
2017-11-27,-0.001043042,-0.000593863,0.000371829,0.019629856,-0.003261316,-0.020392746,0,-0.002990332,0.000926228,-0.009781192
2017-11-28,0.000608604,-0.0054604,0.005189099,0.007888173,-0.013566498,0.002867576,0,-0.021185967,0.001452216,-0.00727426
2017-11-29,-0.002175415,0.009215694,0.001477901,-0.021661497,-0.014172809,-0.016317377,0,-0.000367069,-0.030698985,-0.01806415
2017-11-30,0.028678972,-0.005241659,0.000737761,0.015930822,0.031814292,0.031392848,0,-0.002328293,0.000781078,0.02523912
2017-12-01,0.025571734,0.003069175,-0.004436294,-0.016661016,-0.008166685,-0.021445023,0,0.004040435,0.005989815,-0.008375635
2017-12-04,-0.007121089,0.001481814,-0.003711814,-0.031159791,0.020694632,-0.00956846,0,-0.00269203,-0.014561745,0.006586905
2017-12-05,-0.007674465,-0.003658752,-0.00746567,-0.009844835,-0.018237547,0.003787859,0,-0.005898169,0.02453537,0.002185828
2017-12-06,-0.003523055,0.003560248,-0.000374693,-0.006872879,0.008957674,-0.050530802,-0.117783036,0.008223426,-0.006126518,0.013995994
2017-12-07,0.003858021,0.006788066,0.007096214,0.012185985,-0.004061744,0.024873802,0.117783036,0.011787132,0.005318462,0.011072724
2017-12-08,0.001589191,0.004695405,-0.000372232,-0.002273589,0.041066165,-0.010005745,0,0.009856905,0.022910305,0.001845058
2017-12-11,0.0010859,-0.006265411,-0.005974435,0.031369264,-0.010997754,0.00325966,0,-0.004315485,0,-0.003206775
2017-12-12,0.003084314,0.002158305,0.005229655,0.00732604,0.002366826,-0.004043576,0,-0.004937877,-0.007479948,0.00243047
2017-12-13,-0.001082531,0.000587481,-0.004480921,-0.001460921,-0.001577248,-0.017403415,0,0.001930085,0.000769662,0.0019396
2017-12-14,-0.002418988,-0.00638582,-0.012427473,-0.004395611,-0.008719793,0.032450852,0,-0.006649355,-0.009522519,-0.000969416
2017-12-15,-0.002509058,0.004523502,0.011678739,0.023940208,0.010690975,0.010757003,0,-0.00340238,0.002085485,0.002421905
2017-12-18,0.008172246,0.003917003,0,0.008565363,0.010188215,0.033935329,0,0.004856955,-0.005918831,0.002801991
2017-12-19,0.010245634,0.003317173,0.004484169,-0.007132698,-0.000389979,-0.00989845,0,-0.002304231,-0.005980524,0.009506879
2017-12-20,0.004592529,-0.002633305,-0.001492691,0.10971751,-0.007437811,-0.008240929,0,-0.002430899,0.010215573,-0.002008857
2017-12-21,0.010338461,0.004482594,0.004842683,-0.036581479,-0.003542613,-0.017198229,0,0.002916575,-0.005420485,-0.004607306
2017-12-22,-0.003001101,-0.003896878,-0.007459901,-0.019483317,0.007855421,-0.010270818,0,-0.001457419,0.000143447,0.000288404
2017-12-27,0,-0.0022474,-0.014708896,-0.037322922,0.006629036,0.002706552,0,-0.007073036,-0.01165294,0.001153419
2017-12-28,0.00458695,0.00371057,0.002276892,0.003514942,0.006971368,0.001414407,0,0.001101038,0.002054378,-0.001730547
2017-12-29,0.001388278,0.000487211,-0.00608368,-0.014846508,-0.001158564,-0.003089178,0,0.014724001,0.00264139,-0.002505168
2018-01-02,-0.001061423,0.002918142,-0.004587121,0.067472248,0.011907266,0.028718624,0,0.004428308,-0.002733389,0.005196076
2018-01-03,0.00521453,0.009089528,0.002678766,0.120885246,-0.031810284,0.011087143,-0.117783036,0.001961657,-0.006534919,0.004213979
2018-01-04,0.005995802,0.009579643,0.022294351,-0.016057496,-0.015091668,0.001980249,0,0.003179425,-0.016223912,0.006478183
2018-01-05,0.001614332,-0.001431299,-0.003368953,0.028953278,-0.012482546,0.002963034,0,0.007299781,-0.014700295,0.000949315
2018-01-08,-0.004040839,-0.004113844,-0.006394718,0.019608471,-0.032951952,0.010911589,0.117783036,-0.000485134,-0.000956545,-0.006185712
2018-01-09,-0.000485955,0.005068243,0.006019593,0.024260766,-0.031478568,0.002922371,-0.117783036,0.00495958,0.000409877,-0.00047724
2018-01-10,-0.002676827,0.001619816,0.006356461,-0.043869237,0.011173344,-0.011248567,0,-0.003263292,-0.0060734,-0.027497281
2018-01-11,-0.000894385,0.000666898,0.011119333,-0.020000667,0.016529344,-0.010258013,0.117783036,-0.001939026,-0.000316361,0.000785
2018-01-12,-0.000324978,0.000760905,0.002944432,0.010050336,0.028999505,0.052392151,-0.117783036,-0.004010947,0.008533613,-0.008965763
2018-01-15,-0.004483175,0.000950673,0.007688086,0.027844026,-0.023968089,-0.003661002,0,-0.00488346,0.005210512,-0.001783185
2018-01-16,0.000163165,0.004833113,-0.011369883,-0.017311454,-0.035763709,-0.030513022,0.117783036,-0.002941405,0.06674495,0.000792946
2018-01-17,0.004889044,0.004810141,0.002210615,-0.010532572,-0.006959576,0.005352701,0,0.001594521,-0.00268179,-0.009756491
2018-01-18,-0.005869781,0.005910253,0.001838725,-0.029247086,0.002180031,0.018989017,0,0.000612524,0.015582725,0.00030022
2018-01-19,0.001878678,0.007547973,0.009506486,0.007241975,-0.001307431,0.020502573,0,0.00415546,-0.012329835,0.010050298
2018-01-22,-0.001633516,0.003058888,-0.007304302,-0.004822192,0.021997911,0.001282049,-0.117783036,0.004381064,-0.000444265,-0.016068847
2018-01-23,0.000490481,-0.006406676,-0.009946977,0.016182613,-0.012017355,-0.001632012,0.117783036,-0.003527603,0.006476918,0.00741766
2018-01-24,-0.001471783,-0.004141698,-0.005569036,-0.027729262,-0.015666161,0.002214177,0,-0.0029292,-0.010253169,-0.021399679
2018-01-25,-0.002293848,-0.004633203,-0.004477778,-0.012300339,0.009602911,-0.016077403,0,0.000244578,0.0049179,-0.010152373
2018-01-26,-0.001148889,0.001893823,0.003360299,0.023846988,0.001736068,0.018054606,0,-0.001589938,0.010303326,0.006062747
2018-01-29,-0.001314657,-0.005501376,-0.003360299,-0.031924012,0.013781442,0.017505885,0,-0.002573082,0.016487463,0.004395647
2018-01-30,-0.000246686,0.002944236,-0.007507203,-0.033622005,0.022415868,-0.004462378,0,0.00416302,-0.02406888,-0.006241368
2018-01-31,0.0021362,-0.001233634,-0.016717998,0.00643089,0,-0.013159763,0,-0.001467573,0.005157144,0.011734218
2018-02-01,-0.006751991,-0.006190754,-0.008078432,0.014004048,-0.002512564,0.00255323,0,-0.011940718,0.013752156,-0.007126248
2018-02-02,-0.016997734,-0.010757939,-0.024238703,-0.024313418,-0.006309127,-0.013888487,0,-0.009206295,-0.012281729,-0.004094977
2018-02-05,-0.027085865,-0.023549083,-0.01756535,-0.035600332,-0.02348031,-0.021861353,0,-0.024417609,-0.007905348,-0.008344169
2018-02-06,0.001983779,0.002074231,0.010815157,0.008021433,0.00903042,0.017267373,0,0.000768301,-0.006362032,-0.001759849
2018-02-07,0.004299176,-0.002766283,-0.00119599,-0.016107731,0.024525541,0.008464494,0,-0.006806168,-0.00975457,-0.00707153
2018-02-08,-0.025020913,-0.018272585,0.00079745,-0.025352506,-0.016849598,-0.038668041,0.105360516,-0.018072238,-0.005986357,-0.020134568
2018-02-09,-0.000968255,-0.00161324,-0.000398806,0.014468044,-0.041193814,-0.013968981,-0.105360516,0.005103675,-0.006387308,0.007003149
2018-02-12,0.009814318,0.006438627,-0.010017811,0.013587166,0.014938766,0.030741818,0,0.005337569,0.032999025,0.02371982
2018-02-13,0.000261618,0.000902197,-0.005249364,0.001348618,-0.009200547,0.002151348,0,-0.001949261,0.007056925,-0.016239913
2018-02-14,0.006949959,0.006988708,0.006858917,0.018692133,0.023059582,0.030688541,0,0.01112546,0.020018379,0.01116737
2018-02-15,-0.000779501,0.000894922,0.002810687,0,0.045405025,-0.0111785,0,-0.003479533,0.030783438,-0.003951854
2018-02-16,-0.003645566,-0.001193445,0,0.002642009,0.012660941,0.000936461,0.105360516,-0.003232639,-0.003776917,-0.003444504
2018-02-20,-0.001305113,9.94299E-05,-0.001619593,0.009845829,0.029984258,0.015324138,0,-0.001426024,0.002765663,-0.003246458
2018-02-21,0.014006917,0.019804567,0.004044074,0.011688445,0.033310633,0.025029662,0,0.011733874,-0.016032419,0.02792912
2018-02-22,0.003941365,-0.003322519,-0.011363845,-0.023515127,-0.00995414,0.000224637,0,-0.002695564,0.007472344,0.002038097
2018-02-23,0.017548081,0.003907605,-0.004910366,0.050268315,0,0.033470805,0,0.007554976,0.009167099,-0.003774044
2018-02-26,-0.000504203,-0.001658908,0.011419573,0.001256282,0.037013251,0.012737587,0,0.005089585,-0.007775461,0.022032452
2018-02-27,0.002854463,0.004774671,0.000810565,-0.008827296,0.007388323,-0.008076804,0,0.01373946,-0.002533268,0.012910631
2018-02-28,-0.017592081,-0.017552452,-0.010590632,-0.014030842,-0.004056838,-0.034095754,0,-0.004768257,-0.001563735,-0.02053696
2018-03-01,-0.003846562,-0.005157204,-0.009463087,-0.001928641,0.00883008,-0.008877932,0,-0.002267096,0.011265441,-0.018194282
2018-03-02,-0.009034397,-0.006584083,-0.011642523,0.025414328,-0.015132232,0.000564261,0.09531018,-0.005308922,0.02170325,-0.004832527
2018-03-05,0.005172462,0.009958956,0.013707342,0.00874459,0.005932535,-0.03338047,-0.09531018,0.001266852,0.011247905,0.001339318
2018-03-06,0.004632465,-0.00148727,-0.001651195,-0.003114235,-0.008912053,0.004306708,0,0.00353795,-0.007341489,-0.019856528
2018-03-07,0.000513451,-0.001986941,-0.00372614,0.006218801,-0.002240442,-0.00746097,-0.105360516,0.001260413,0.012568925,-0.007359444
2018-03-08,0.005544859,0.009501078,-0.005823883,0.030527403,0.010412924,0.000467714,0,0.008280165,0.020573234,0.010466979
2018-03-09,0.00466781,0.002361503,0.009136399,-0.008454097,0.004797905,0.035615596,0,0.008831325,-0.012754839,0.004721678
2018-03-12,-0.00110128,0.000491134,-0.003312516,-0.001821002,0.005873732,-0.010894056,0,0,0.004424563,0.005845052
2018-03-13,0.000254439,0,0.00124337,-0.005482682,0.009471838,-0.010207212,0,0.006542178,0.001752884,0.003324606
2018-03-14,0.000762114,-0.002655465,0.001655517,0.012746697,0.016184528,0.004715067,0,0.007354898,0.014482518,0.002589729
2018-03-15,-0.002883293,0.006380695,0.008237211,0.040773742,0.00285002,0.011634567,-0.117783036,0.002682954,-0.004206969,-0.005082153
2018-03-16,-0.004682069,0.001271691,0.002458578,-0.016934711,-0.003563831,0.010509161,0.117783036,0.005223973,-0.003905451,0.000831145
2018-03-19,-0.001280246,-0.002740306,-0.008629952,-0.021429331,-0.00788531,-0.013922883,-0.117783036,-0.002426454,-0.005479406,-0.013071795
2018-03-20,0.002133498,0.005667742,0.022041752,0.02964058,0.04261955,0.034395235,0,-0.005114425,0.013141062,0.003257893
2018-03-21,0.004762728,-0.003416306,-0.004856496,-0.009389858,-0.014588657,-0.011742664,0,-0.004281949,0.000234165,-0.003468281
2018-03-22,-0.015390124,-0.01606655,-0.018423839,-0.02326374,-0.050593749,-0.032618811,0,-0.011840312,-0.027447891,-0.021819777
2018-03-23,-0.01729506,-0.014310991,-0.012892938,-0.03375589,-0.011475195,-0.033242656,0,-0.01663917,-0.01031494,-0.020437846
2018-03-26,0.003238407,0.006530452,0.006259096,0.049919067,-0.006724007,-0.002741452,-0.133531393,-0.001009673,0.037484069,0.013526908
2018-03-27,-0.001415487,-0.009862306,-0.015510645,-0.052419068,-0.015105989,-0.013698487,0,-0.007223872,-0.025542377,0.000758207
2018-03-28,-0.000354354,-0.001923233,-0.000845335,-0.013862856,-0.013407632,-0.001937996,0,-0.001909353,0.002469829,0.001730815
2018-03-29,0.00714845,0.008375032,0.01135192,-0.062172456,0.031881258,0.037124972,0,0.011277755,-0.001794453,0.017570629
2018-04-02,-0.00830048,-0.007969817,-0.008818167,-0.070634036,-0.0173328,-0.02555432,0,0.004059719,-0.006737853,-0.001381559
2018-04-03,-0.003108393,-0.005382915,-0.002533753,-0.033152207,-0.001140825,0.052520923,0,-0.002704598,0.020202857,0.000425347
2018-04-04,-0.005171828,-0.006230967,-0.000846163,0.00671895,0.002660043,0.016464085,0,-0.008418052,-0.011396407,0.000637581
2018-04-05,0.009255135,0.007655681,0.004644585,-0.005970167,-0.017997844,0.025834533,0,0.010736891,-0.006275777,0.011723071
2018-04-06,-0.013196767,-0.010631765,-0.021286617,-0.026546876,-0.002708456,0.009545665,0,-0.008787908,-0.010950355,-0.007694163
2018-04-09,0.004835294,0.007576622,-0.000430485,-0.003079294,-0.015619178,-0.016106244,0,0.004662037,0.001172523,0.004434315
2018-04-10,0,0.000101892,0.003009052,0.035596337,-0.001969628,-0.000768188,0.133531393,0.002580558,-0.020628913,-0.013896128
2018-04-11,-0.007801644,-0.01035458,-0.007755389,-0.033285978,-0.014297344,-0.012040182,0,-0.005686134,-0.004213006,0.006706943
2018-04-12,-0.00405943,-0.002889221,0.00818458,0.022062515,-0.001601321,0.010501593,-0.133531393,-0.004025876,0.023866942,-0.001805265
2018-04-13,-0.00471141,-0.007260742,-0.005161234,-0.004524895,-0.008449014,0.001538589,0,-0.004956824,-0.003921232,-0.003407262
2018-04-16,0.003716571,0.003429798,0.011575342,-0.000756144,0.017621641,0.004709698,0,0,0.023947524,0.0103982
